2001,5,25,32.146,13.296,0,22.721,0,22.077,0.035111
2001,5,26,28.662,10.899,0,19.781,0,18.896,0.046667
2001,5,27,26.191,10.952,0,18.571,0,17.486,0.059111
2001,5,28,27.423,11.221,0,19.322,0,23.114,0.079556
2001,5,29,29.074,13.799,0,21.437,0,24.182,0.10222
2001,5,30,31.582,16.223,0,23.903,0,19.744,0.13022
2001,5,31,32.847,15.699,0,24.273,0,19.134,0.17467
2001,6,1,32.42,15.942,0.2916,24.181,0.02916,19.707,0.22089
2001,6,2,33.829,18.092,0,25.96,0,19.106,0.26533
2001,6,3,34.634,17.861,0,26.247,0,16.853,0.33689
2001,6,4,34.965,18.22,0,26.592,0,17.058,0.41156
2001,6,5,35.251,17.826,0,26.539,0,16.803,0.50356
2001,6,6,36.392,18.291,0,27.341,0,15.86,0.62489
2001,6,7,37.713,18.931,0,28.322,0,14.239,0.75289
2001,6,8,37.476,18.263,0,27.87,0,13.904,0.91644
2001,6,9,37.296,17.937,0,27.616,0,14.062,1.1471
2001,6,10,38.846,16.99,0,27.918,0,20.638,1.3902
2001,6,11,39.059,20.235,0,29.647,0,13.66,1.6831
2001,6,12,38.75,20.585,0,29.668,0,14.85,2.1298
2001,6,13,38.796,21.391,0,30.093,0,10.495,2.6218
2001,6,14,37.44,22.051,0,29.746,0,15.719,3.1031
2001,6,15,36.188,20.27,0,28.229,0,21.161,3.6604
2001,6,16,38.135,18.845,0,28.49,0,21.011,4.5804
2001,6,17,38.702,20.864,0,29.783,0,14.573,5.5391
2001,6,18,38.961,20.203,0,29.582,0,15.324,6.4769
2001,6,19,39.184,21.233,0,30.208,0,15.447,7.872
2001,6,20,40.183,21.451,0,30.817,0,14.604,10.319
2001,6,21,40.944,22.839,0,31.892,0,13.437,12.836
2001,6,22,40.813,22.645,0,31.729,0,12.521,16.279
2001,6,23,40.965,21.679,0,31.322,0,11.46,21.634
2001,6,24,40.77,21.974,0,31.372,0,11.656,27.21
2001,6,25,40.226,21.986,0,31.106,0,13.171,33.472
2001,6,26,38.264,20.532,0,29.398,0,14.033,41.717
2001,6,27,37.122,18.284,0,27.703,0,13.339,52.138
2001,6,28,37.397,18.689,0,28.043,0,12.886,63.696
2001,6,29,37.606,18.983,0,28.295,0,14.398,76.818
2001,6,30,36.684,20.205,0,28.445,0,18.401,89.738
