ID,Lat,Lon
649,-100.64,48.87
650,-100.6,48.87
651,-100.56,48.87
652,-100.52,48.87
653,-100.48,48.87
654,-100.44,48.87
655,-100.4,48.87
656,-100.36,48.87
657,-100.32,48.87
658,-100.28,48.87
659,-100.24,48.87
660,-100.2,48.87
661,-100.16,48.87
662,-100.12,48.87
663,-100.08,48.87
664,-100.04,48.87
665,-100.0,48.87
666,-99.96,48.87
667,-99.92,48.87
668,-99.88,48.87
669,-99.84,48.87
670,-99.8,48.87
671,-99.76,48.87
672,-99.72,48.87
673,-99.68,48.87
674,-99.64,48.87
675,-99.6,48.87
676,-99.56,48.87
677,-99.52,48.87
678,-99.48,48.87
679,-99.44,48.87
680,-99.4,48.87
681,-99.36,48.87
682,-99.32,48.87
683,-99.28,48.87
684,-99.24,48.87
685,-99.2,48.87
686,-99.16,48.87
687,-99.12,48.87
688,-99.08,48.87
689,-99.04,48.87
690,-99.0,48.87
691,-98.96,48.87
692,-98.92,48.87
693,-98.88,48.87
694,-98.84,48.87
695,-98.8,48.87
696,-98.76,48.87
697,-98.72,48.87
698,-98.68,48.87
699,-98.64,48.87
700,-98.6,48.87
701,-98.56,48.87
702,-98.52,48.87
703,-98.48,48.87
704,-98.44,48.87
705,-98.4,48.87
706,-98.36,48.87
707,-98.32,48.87
708,-98.28,48.87
709,-98.24,48.87
710,-98.2,48.87
711,-98.16,48.87
712,-98.12,48.87
713,-98.08,48.87
714,-98.04,48.87
715,-98.0,48.87
716,-97.96,48.87
717,-97.92,48.87
718,-97.88,48.87
719,-97.84,48.87
720,-97.8,48.87
721,-97.76,48.87
722,-97.72,48.87
723,-97.68,48.87
724,-97.64,48.87
725,-97.6,48.87
726,-97.56,48.87
727,-97.52,48.87
728,-97.48,48.87
729,-97.44,48.87
730,-97.4,48.87
731,-97.36,48.87
732,-97.32,48.87
733,-97.28,48.87
734,-97.24,48.87
735,-97.2,48.87
736,-97.16,48.87
752,-104.04,48.83
753,-104.0,48.83
754,-103.96,48.83
755,-103.92,48.83
756,-103.88,48.83
757,-103.84,48.83
758,-103.8,48.83
759,-103.76,48.83
760,-103.72,48.83
761,-103.68,48.83
762,-103.64,48.83
763,-103.6,48.83
764,-103.56,48.83
765,-103.52,48.83
766,-103.48,48.83
767,-103.44,48.83
768,-103.4,48.83
769,-103.36,48.83
770,-103.32,48.83
771,-103.28,48.83
772,-103.24,48.83
773,-103.2,48.83
774,-103.16,48.83
775,-103.12,48.83
776,-103.08,48.83
777,-103.04,48.83
778,-103.0,48.83
779,-102.96,48.83
780,-102.92,48.83
781,-102.88,48.83
782,-102.84,48.83
783,-102.8,48.83
784,-102.76,48.83
785,-102.72,48.83
786,-102.68,48.83
787,-102.64,48.83
788,-102.6,48.83
789,-102.56,48.83
790,-102.52,48.83
791,-102.48,48.83
792,-102.44,48.83
793,-102.4,48.83
794,-102.36,48.83
795,-102.32,48.83
796,-102.28,48.83
797,-102.24,48.83
798,-102.2,48.83
799,-102.16,48.83
800,-102.12,48.83
801,-102.08,48.83
802,-102.04,48.83
803,-102.0,48.83
804,-101.96,48.83
805,-101.92,48.83
806,-101.88,48.83
807,-101.84,48.83
808,-101.8,48.83
809,-101.76,48.83
810,-101.72,48.83
